Time(s),Degrees of Rotation
0.0,0.032958984375
0.1,0.04119873046875
0.2,0.032958984375
0.3,0.032958984375
0.4,0.04119873046875
0.5,0.02471923828125
0.6,0.04119873046875
0.7,0.032958984375
0.8,0.02471923828125
0.9,0.04119873046875
1.0,0.032958984375
1.1,0.032958984375
1.2,0.0494384765625
1.3,0.04119873046875
1.4,0.032958984375
1.5,0.032958984375
1.6,0.032958984375
1.7,0.032958984375
1.8,0.032958984375
1.9,0.032958984375
2.0,0.032958984375
2.1,0.032958984375
2.2,0.032958984375
2.3,32.266845703125
2.4,89.9615478515625
2.5,90.2911376953125
2.6,90.36529541015625
2.7,90.48065185546875
2.8,90.50537109375
2.9,90.56304931640625
3.0,90.56304931640625
3.1,90.57952880859375
3.2,90.604248046875
3.3,90.5877685546875
3.4,90.21697998046875
3.5,90.13458251953125
3.6,90.23345947265625
3.7,90.24169921875
3.8,80.42816162109375
3.9,0.1318359375
4.0,0.032958984375
4.1,0.032958984375
4.2,0.02471923828125
4.3,0.04119873046875
4.4,0.032958984375
4.5,0.032958984375
4.6,0.04119873046875
4.7,0.032958984375
4.8,0.02471923828125
4.9,0.032958984375
5.0,0.032958984375
5.1,0.032958984375
5.2,0.04119873046875
5.3,0.032958984375
5.4,0.04119873046875
5.5,0.032958984375
5.6,0.032958984375
5.7,0.032958984375
5.8,58.271484375
5.9,90.81024169921875
6.0,90.76904296875
6.1,90.999755859375
6.2,90.999755859375
6.3,91.15631103515625
6.4,91.0821533203125
6.5,91.23046875
6.6,91.0491943359375
6.7,91.20574951171875
6.8,91.131591796875
6.9,91.17279052734375
7.0,90.90087890625
7.1,90.84320068359375
7.2,90.66192626953125
7.3,90.6866455078125
7.4,90.37353515625
7.5,88.98101806640625
7.6,6.3775634765625
7.7,0.04119873046875
7.8,0.02471923828125
7.9,0.032958984375
8.0,0.032958984375
8.1,0.032958984375
8.2,0.032958984375
8.3,0.032958984375
8.4,0.032958984375
8.5,0.032958984375
8.6,0.032958984375
8.7,0.032958984375
8.8,0.04119873046875
8.9,0.032958984375
9.0,0.032958984375
9.1,0.032958984375
9.2,0.032958984375
9.3,0.032958984375
9.4,0.032958984375
9.5,0.032958984375
9.6,0.04119873046875
9.7,0.032958984375
9.8,47.823486328125
9.9,90.2252197265625
10.0,90.406494140625
10.1,90.802001953125
10.2,90.71136474609375
10.3,90.8514404296875
10.4,90.8349609375
10.5,90.85968017578125
10.6,88.7255859375
10.7,90.5712890625
10.8,90.5877685546875
10.9,90.49713134765625
11.0,90.5712890625
11.1,90.44769287109375
11.2,90.87615966796875
11.3,90.85968017578125
11.4,90.9173583984375
11.5,90.85968017578125
11.6,90.94207763671875
11.7,70.34271240234375
11.8,0.04119873046875
11.9,0.02471923828125
12.0,0.032958984375
12.1,0.0494384765625
12.2,0.032958984375
12.3,0.04119873046875
12.4,0.032958984375
12.5,0.02471923828125
12.6,0.032958984375
12.7,0.04119873046875
12.8,0.04119873046875
12.9,0.032958984375
13.0,0.032958984375
13.1,0.04119873046875
13.2,0.032958984375
13.3,0.032958984375
13.4,0.04119873046875
13.5,0.02471923828125
13.6,0.04119873046875
13.7,0.04119873046875
13.8,0.04119873046875
13.9,0.032958984375
14.0,10.6622314453125
14.1,86.8634033203125
14.2,90.18402099609375
14.3,90.37353515625
14.4,90.010986328125
14.5,90.11810302734375
14.6,90.3900146484375
14.7,90.4229736328125
14.8,90.4229736328125
14.9,90.79376220703125
15.0,90.8514404296875
15.1,90.82672119140625
15.2,90.8349609375
15.3,90.8349609375
15.4,90.8843994140625
15.5,90.8843994140625
15.6,91.263427734375
15.7,91.13983154296875
15.8,91.0821533203125
15.9,91.28814697265625
16.0,91.1151123046875
16.1,91.17279052734375
16.2,90.8843994140625
16.3,90.76904296875
16.4,90.92559814453125
16.5,90.85968017578125
16.6,39.3365478515625
16.7,0.032958984375
16.8,0.04119873046875
16.9,0.04119873046875
17.0,0.02471923828125
17.1,0.02471923828125
17.2,0.032958984375
17.3,0.032958984375
17.4,0.02471923828125
17.5,0.032958984375
17.6,0.032958984375
