Time(s),Degrees of Rotation
0.0,0.04119873046875
0.1,0.04119873046875
0.2,0.032958984375
0.3,0.032958984375
0.4,0.032958984375
0.5,0.04119873046875
0.6,0.04119873046875
0.7,0.04119873046875
0.8,0.0494384765625
0.9,0.04119873046875
1.0,0.032958984375
1.1,0.04119873046875
1.2,0.02471923828125
1.3,0.04119873046875
1.4,0.032958984375
1.5,0.032958984375
1.6,0.032958984375
1.7,0.032958984375
1.8,0.032958984375
1.9,0.032958984375
2.0,0.04119873046875
2.1,0.032958984375
2.2,0.04119873046875
2.3,0.04119873046875
2.4,0.032958984375
2.5,0.032958984375
2.6,0.04119873046875
2.7,0.04119873046875
2.8,0.032958984375
2.9,0.296630859375
3.0,62.20184326171875
3.1,90.08514404296875
3.2,90.208740234375
3.3,90.24169921875
3.4,90.20050048828125
3.5,89.93682861328125
3.6,90.3240966796875
3.7,90.3076171875
3.8,90.33233642578125
3.9,90.2581787109375
4.0,90.3570556640625
4.1,90.28289794921875
4.2,90.3076171875
4.3,89.93682861328125
4.4,78.4423828125
4.5,8.87420654296875
4.6,0.032958984375
4.7,0.032958984375
4.8,0.032958984375
4.9,0.032958984375
5.0,0.04119873046875
5.1,0.02471923828125
5.2,0.032958984375
5.3,0.032958984375
5.4,0.02471923828125
5.5,0.032958984375
5.6,0.04119873046875
5.7,0.04119873046875
5.8,0.032958984375
5.9,0.032958984375
6.0,0.032958984375
6.1,0.04119873046875
6.2,0.04119873046875
6.3,0.032958984375
6.4,0.04119873046875
6.5,31.2451171875
6.6,86.7315673828125
6.7,90.50537109375
6.8,90.4888916015625
6.9,90.6207275390625
7.0,90.5548095703125
7.1,90.61248779296875
7.2,90.57952880859375
7.3,90.64544677734375
7.4,90.29937744140625
7.5,90.67840576171875
7.6,90.538330078125
7.7,90.63720703125
7.8,90.5712890625
7.9,90.59600830078125
8.0,90.2252197265625
8.1,88.52783203125
8.2,21.258544921875
8.3,0.032958984375
8.4,0.04119873046875
8.5,0.04119873046875
8.6,0.032958984375
8.7,0.04119873046875
8.8,0.032958984375
8.9,0.04119873046875
9.0,0.032958984375
9.1,0.032958984375
9.2,0.04119873046875
9.3,0.04119873046875
9.4,0.032958984375
9.5,0.032958984375
9.6,0.032958984375
9.7,0.04119873046875
9.8,0.032958984375
9.9,0.032958984375
10.0,0.032958984375
10.1,0.04119873046875
10.2,0.04119873046875
10.3,22.25555419921875
10.4,80.77423095703125
10.5,89.5001220703125
10.6,89.549560546875
10.7,89.59075927734375
10.8,90.0274658203125
10.9,90.010986328125
11.0,90.05218505859375
11.1,90.00274658203125
11.2,90.0439453125
11.3,90.0604248046875
11.4,90.0439453125
11.5,89.95330810546875
11.6,89.9285888671875
11.7,89.912109375
11.8,89.879150390625
11.9,89.912109375
12.0,43.8519287109375
12.1,0.02471923828125
12.2,0.032958984375
12.3,0.032958984375
12.4,0.032958984375
12.5,0.032958984375
12.6,0.032958984375
12.7,0.032958984375
12.8,0.032958984375
12.9,0.032958984375
13.0,0.032958984375
13.1,0.04119873046875
13.2,0.032958984375
13.3,0.032958984375
13.4,0.032958984375
13.5,0.04119873046875
13.6,0.032958984375
13.7,0.04119873046875
13.8,0.04119873046875
13.9,34.51629638671875
14.0,88.06640625
14.1,90.43121337890625
14.2,90.50537109375
14.3,90.5877685546875
14.4,90.56304931640625
14.5,90.62896728515625
14.6,90.5548095703125
14.7,90.5877685546875
14.8,90.61248779296875
14.9,90.604248046875
15.0,90.472412109375
15.1,90.64544677734375
15.2,90.5877685546875
15.3,90.274658203125
15.4,90.23345947265625
15.5,79.14276123046875
15.6,8.95660400390625
15.7,0.032958984375
15.8,0.032958984375
15.9,0.04119873046875
16.0,0.032958984375
16.1,0.0494384765625
16.2,0.032958984375
16.3,0.04119873046875
16.4,0.032958984375
16.5,0.032958984375
16.6,0.04119873046875
16.7,0.032958984375
16.8,0.032958984375
16.9,0.032958984375
17.0,0.032958984375
17.1,0.032958984375
17.2,0.032958984375
17.3,0.04119873046875
17.4,0.032958984375
17.5,0.04119873046875
17.6,0.032958984375
17.7,0.032958984375
17.8,0.04119873046875
17.9,0.032958984375
18.0,0.04119873046875
18.1,0.032958984375
18.2,0.0494384765625
18.3,0.032958984375
18.4,0.04119873046875
18.5,0.0494384765625
18.6,40.76202392578125
18.7,89.78851318359375
18.8,90.3570556640625
18.9,90.208740234375
19.0,90.17578125
19.1,90.18402099609375
19.2,90.274658203125
19.3,90.24169921875
19.4,90.6207275390625
19.5,90.67840576171875
19.6,90.0439453125
19.7,90.3076171875
19.8,90.26641845703125
19.9,90.2581787109375
20.0,90.21697998046875
20.1,90.5548095703125
20.2,90.64544677734375
20.3,90.6536865234375
20.4,47.22198486328125
20.5,0.04119873046875
20.6,0.04119873046875
20.7,0.032958984375
20.8,0.04119873046875
20.9,0.04119873046875
21.0,0.04119873046875
21.1,0.0494384765625
21.2,0.032958984375
21.3,0.04119873046875
21.4,0.032958984375
21.5,0.032958984375
21.6,0.04119873046875
21.7,0.032958984375
21.8,0.04119873046875
21.9,0.04119873046875
22.0,0.04119873046875
22.1,0.032958984375
22.2,0.032958984375
22.3,0.032958984375
22.4,0.0494384765625
22.5,47.48565673828125
22.6,89.57427978515625
22.7,90.1263427734375
22.8,90.21697998046875
22.9,90.1922607421875
23.0,90.6866455078125
23.1,90.1593017578125
23.2,90.274658203125
23.3,90.1922607421875
23.4,90.26641845703125
23.5,90.24169921875
23.6,90.06866455078125
23.7,90.23345947265625
23.8,90.3076171875
23.9,90.21697998046875
24.0,90.29937744140625
24.1,90.24993896484375
24.2,90.28289794921875
24.3,90.24169921875
24.4,50.92987060546875
24.5,0.04119873046875
24.6,0.032958984375
24.7,0.04119873046875
24.8,0.032958984375
24.9,0.032958984375
25.0,0.032958984375
25.1,0.04119873046875
25.2,0.04119873046875
25.3,0.04119873046875
25.4,0.04119873046875
25.5,0.032958984375
25.6,0.04119873046875
25.7,0.032958984375
25.8,0.032958984375
25.9,0.032958984375
26.0,0.032958984375
26.1,0.032958984375
26.2,0.04119873046875
26.3,0.032958984375
26.4,0.032958984375
26.5,0.032958984375
26.6,5.965576171875
26.7,70.09552001953125
26.8,90.4229736328125
26.9,90.4888916015625
27.0,90.56304931640625
27.1,90.5877685546875
27.2,90.5712890625
27.3,90.6207275390625
27.4,90.51361083984375
27.5,90.6207275390625
27.6,90.43121337890625
27.7,90.24993896484375
27.8,90.274658203125
27.9,90.33233642578125
28.0,89.85443115234375
28.1,89.9615478515625
28.2,86.5338134765625
28.3,17.74017333984375
28.4,0.032958984375
28.5,0.032958984375
28.6,0.032958984375
28.7,0.032958984375
28.8,0.04119873046875
28.9,0.032958984375
29.0,0.032958984375
29.1,0.04119873046875
29.2,0.04119873046875
29.3,0.032958984375
29.4,0.032958984375
29.5,0.04119873046875
29.6,0.032958984375
29.7,0.032958984375
29.8,0.04119873046875
29.9,0.04119873046875
30.0,0.04119873046875
30.1,0.032958984375
30.2,0.04119873046875
30.3,5.23223876953125
30.4,69.33746337890625
30.5,90.50537109375
30.6,90.49713134765625
30.7,90.61248779296875
30.8,90.54656982421875
30.9,90.670166015625
31.0,90.5712890625
31.1,90.4559326171875
31.2,90.59600830078125
31.3,90.6536865234375
31.4,90.472412109375
31.5,90.69488525390625
31.6,90.5712890625
31.7,90.3570556640625
31.8,90.2581787109375
31.9,90.26641845703125
32.0,43.472900390625
32.1,0.04119873046875
32.2,0.04119873046875
32.3,0.032958984375
32.4,0.032958984375
32.5,0.032958984375
32.6,0.04119873046875
32.7,0.04119873046875
32.8,0.032958984375
32.9,0.02471923828125
33.0,0.032958984375
33.1,0.032958984375
33.2,0.032958984375
33.3,0.032958984375
33.4,0.032958984375
33.5,0.032958984375
33.6,0.02471923828125
33.7,0.04119873046875
33.8,0.032958984375
33.9,0.04119873046875
34.0,0.032958984375
34.1,0.04119873046875
34.2,0.04119873046875
34.3,0.032958984375
34.4,19.31396484375
34.5,79.595947265625
34.6,90.4559326171875
34.7,90.5218505859375
34.8,90.64544677734375
34.9,90.604248046875
35.0,90.64544677734375
35.1,90.4888916015625
35.2,90.63720703125
35.3,90.23345947265625
35.4,90.28289794921875
35.5,90.24993896484375
35.6,90.31585693359375
35.7,90.17578125
35.8,90.6536865234375
35.9,90.62896728515625
36.0,90.64544677734375
36.1,90.406494140625
36.2,90.64544677734375
36.3,90.59600830078125
36.4,43.6212158203125
36.5,0.04119873046875
36.6,0.032958984375
36.7,0.032958984375
36.8,0.04119873046875
36.9,0.032958984375
37.0,0.02471923828125
37.1,0.04119873046875
37.2,0.032958984375
37.3,0.04119873046875
37.4,0.032958984375
37.5,0.032958984375
37.6,0.032958984375
37.7,0.02471923828125
37.8,0.032958984375
37.9,0.04119873046875
38.0,0.032958984375
38.1,0.032958984375
38.2,0.032958984375
38.3,0.04119873046875
38.4,1.5985107421875
38.5,65.82733154296875
38.6,90.21697998046875
38.7,90.51361083984375
38.8,90.5712890625
38.9,90.4229736328125
39.0,90.24169921875
39.1,90.28289794921875
39.2,90.274658203125
39.3,90.24993896484375
39.4,90.6866455078125
39.5,90.62896728515625
39.6,90.62896728515625
39.7,90.66192626953125
39.8,90.63720703125
39.9,90.5877685546875
40.0,90.63720703125
40.1,90.54656982421875
40.2,90.6207275390625
40.3,89.5001220703125
40.4,23.83758544921875
40.5,0.032958984375
40.6,0.04119873046875
40.7,0.04119873046875
40.8,0.04119873046875
40.9,0.032958984375
41.0,0.032958984375
41.1,0.032958984375
41.2,0.032958984375
41.3,0.04119873046875
41.4,0.032958984375
41.5,0.032958984375
41.6,0.04119873046875
41.7,0.04119873046875
41.8,0.02471923828125
41.9,0.032958984375
42.0,0.032958984375
42.1,0.04119873046875
42.2,0.04119873046875
42.3,0.032958984375
42.4,21.719970703125
42.5,81.046142578125
42.6,89.72259521484375
42.7,89.7967529296875
42.8,89.6484375
42.9,89.62371826171875
43.0,89.70611572265625
43.1,89.64019775390625
43.2,89.6978759765625
43.3,90.05218505859375
43.4,90.076904296875
43.5,90.0439453125
43.6,89.88739013671875
43.7,90.03570556640625
43.8,90.1263427734375
43.9,90.0604248046875
44.0,89.9615478515625
44.1,85.4791259765625
44.2,15.74615478515625
44.3,0.04119873046875
44.4,0.032958984375
44.5,0.04119873046875
44.6,0.04119873046875
44.7,0.032958984375
44.8,0.04119873046875
44.9,0.032958984375
45.0,0.04119873046875
45.1,0.04119873046875
45.2,0.032958984375
45.3,0.032958984375
45.4,0.0494384765625
45.5,0.032958984375
45.6,0.032958984375
45.7,0.04119873046875
45.8,0.04119873046875
45.9,0.032958984375
46.0,0.032958984375
46.1,0.04119873046875
46.2,0.032958984375
46.3,35.68634033203125
46.4,87.1600341796875
46.5,89.5001220703125
46.6,89.12933349609375
46.7,89.71435546875
46.8,89.945068359375
46.9,89.90386962890625
47.0,90.01922607421875
47.1,90.01922607421875
47.2,89.97802734375
47.3,90.0439453125
47.4,90.00274658203125
47.5,90.01922607421875
47.6,90.01922607421875
47.7,89.98626708984375
47.8,90.06866455078125
47.9,89.62371826171875
48.0,89.65667724609375
48.1,51.58905029296875
48.2,0.032958984375
48.3,0.02471923828125
48.4,0.0494384765625
48.5,0.04119873046875
48.6,0.032958984375
48.7,0.032958984375
48.8,0.032958984375
48.9,0.032958984375
49.0,0.02471923828125
49.1,0.04119873046875
49.2,0.04119873046875
49.3,0.02471923828125
49.4,0.032958984375
49.5,0.04119873046875
49.6,0.04119873046875
49.7,0.04119873046875
49.8,0.032958984375
49.9,0.02471923828125
50.0,0.032958984375
50.1,0.04119873046875
50.2,34.94476318359375
50.3,87.62969970703125
50.4,90.4229736328125
50.5,90.53009033203125
50.6,90.5712890625
