Time(s),Degrees of Rotation
88.1,51.3006591796875
88.2,0.032958984375
88.3,0.04119873046875
88.4,0.032958984375
88.5,0.032958984375
88.6,0.04119873046875
88.7,0.032958984375
88.8,0.032958984375
88.9,0.032958984375
89.0,0.032958984375
89.1,0.032958984375
89.2,0.04119873046875
89.3,0.032958984375
89.4,0.032958984375
89.5,0.032958984375
89.6,0.02471923828125
89.7,0.032958984375
89.8,0.032958984375
89.9,0.032958984375
90.0,0.02471923828125
90.1,0.032958984375
90.2,0.032958984375
90.3,0.032958984375
90.4,0.04119873046875
90.5,0.04119873046875
90.6,0.04119873046875
90.7,0.032958984375
90.8,0.04119873046875
90.9,0.032958984375
91.0,0.032958984375
91.1,36.69158935546875
91.2,90.82672119140625
91.3,90.966796875
91.4,91.40350341796875
91.5,91.28814697265625
91.6,91.4447021484375
91.7,91.27166748046875
91.8,91.43646240234375
91.9,91.4447021484375
92.0,91.56829833984375
92.1,91.3458251953125
92.2,91.6094970703125
92.3,91.41998291015625
92.4,91.1151123046875
92.5,90.9832763671875
92.6,90.736083984375
92.7,90.8843994140625
92.8,90.9832763671875
92.9,90.81024169921875
93.0,91.29638671875
93.1,88.231201171875
93.2,2.867431640625
93.3,0.04119873046875
93.4,0.032958984375
93.5,0.032958984375
93.6,0.04119873046875
93.7,0.04119873046875
93.8,0.032958984375
93.9,0.032958984375
94.0,0.032958984375
94.1,0.032958984375
94.2,0.032958984375
94.3,0.032958984375
94.4,0.032958984375
94.5,0.032958984375
94.6,0.032958984375
94.7,0.032958984375
94.8,0.032958984375
94.9,0.032958984375
95.0,0.04119873046875
95.1,0.032958984375
95.2,0.032958984375
95.3,0.032958984375
95.4,0.032958984375
95.5,0.032958984375
95.6,0.032958984375
95.7,50.5426025390625
95.8,90.8349609375
95.9,91.0986328125
96.0,91.38702392578125
96.1,90.9503173828125
96.2,91.07391357421875
96.3,91.1480712890625
96.4,90.92559814453125
96.5,91.53533935546875
96.6,91.494140625
96.7,91.15631103515625
96.8,91.56005859375
96.9,91.43646240234375
97.0,91.43646240234375
97.1,91.53533935546875
97.2,91.3787841796875
97.3,91.51885986328125
97.4,91.46942138671875
97.5,91.41998291015625
97.6,91.43646240234375
97.7,91.4447021484375
97.8,90.8184814453125
97.9,91.23870849609375
98.0,91.04095458984375
98.1,91.1480712890625
98.2,91.17279052734375
98.3,91.494140625
98.4,91.53533935546875
98.5,91.50238037109375
98.6,62.71270751953125
98.7,0.04119873046875
98.8,0.032958984375
98.9,0.04119873046875
99.0,0.032958984375
99.1,0.032958984375
99.2,0.032958984375
99.3,0.032958984375
99.4,0.032958984375
99.5,0.032958984375
99.6,0.04119873046875
99.7,0.02471923828125
99.8,0.032958984375
99.9,0.02471923828125
100.0,0.032958984375
100.1,0.04119873046875
100.2,0.032958984375
100.3,0.032958984375
100.4,0.032958984375
100.5,0.032958984375
100.6,0.032958984375
100.7,0.032958984375
100.8,0.032958984375
100.9,0.04119873046875
101.0,47.559814453125
101.1,90.84320068359375
101.2,91.20574951171875
101.3,91.1480712890625
101.4,91.22222900390625
101.5,91.0162353515625
101.6,90.999755859375
101.7,90.92559814453125
101.8,91.0162353515625
101.9,90.9832763671875
102.0,91.50238037109375
102.1,91.37054443359375
102.2,91.42822265625
102.3,91.51885986328125
102.4,91.3623046875
102.5,91.55181884765625
102.6,91.41998291015625
102.7,91.3623046875
102.8,91.53533935546875
102.9,91.43646240234375
103.0,91.4776611328125
103.1,22.87353515625
103.2,0.02471923828125
103.3,0.04119873046875
103.4,0.04119873046875
103.5,0.02471923828125
103.6,0.04119873046875
103.7,0.032958984375
103.8,0.032958984375
103.9,0.032958984375
104.0,0.032958984375
104.1,0.04119873046875
104.2,0.032958984375
104.3,0.02471923828125
104.4,0.032958984375
104.5,0.032958984375
104.6,0.04119873046875
104.7,0.032958984375
104.8,0.032958984375
104.9,0.032958984375
105.0,0.032958984375
105.1,0.02471923828125
105.2,31.99493408203125
105.3,90.4559326171875
105.4,90.7525634765625
105.5,90.933837890625
105.6,91.37054443359375
105.7,91.29638671875
105.8,91.53533935546875
105.9,90.7525634765625
106.0,91.09039306640625
106.1,91.15631103515625
106.2,91.0821533203125
106.3,91.10687255859375
106.4,91.38702392578125
106.5,91.3623046875
106.6,91.5765380859375
106.7,91.1810302734375
106.8,91.461181640625
106.9,91.51885986328125
107.0,91.0491943359375
107.1,91.12335205078125
107.2,91.17279052734375
107.3,91.03271484375
107.4,91.263427734375
107.5,91.43646240234375
107.6,54.47296142578125
107.7,0.032958984375
107.8,0.04119873046875
107.9,0.04119873046875
108.0,0.032958984375
108.1,0.032958984375
108.2,0.032958984375
108.3,0.032958984375
108.4,0.02471923828125
108.5,0.04119873046875
108.6,0.04119873046875
108.7,0.04119873046875
108.8,0.04119873046875
108.9,0.04119873046875
109.0,0.032958984375
109.1,0.04119873046875
109.2,0.032958984375
109.3,0.032958984375
109.4,0.032958984375
109.5,0.032958984375
109.6,0.032958984375
109.7,0.032958984375
109.8,51.22650146484375
109.9,90.54656982421875
110.0,90.7196044921875
110.1,91.395263671875
110.2,91.0821533203125
110.3,91.395263671875
110.4,91.494140625
110.5,91.35406494140625
110.6,91.20574951171875
110.7,91.131591796875
110.8,91.03271484375
110.9,91.15631103515625
111.0,91.17279052734375
111.1,91.38702392578125
111.2,91.58477783203125
111.3,91.4447021484375
111.4,91.461181640625
111.5,91.461181640625
111.6,91.41998291015625
111.7,91.329345703125
111.8,91.51885986328125
111.9,91.40350341796875
112.0,91.51885986328125
112.1,57.5958251953125
112.2,0.032958984375
112.3,0.032958984375
112.4,0.032958984375
112.5,0.032958984375
112.6,0.02471923828125
112.7,0.032958984375
112.8,0.04119873046875
112.9,0.02471923828125
113.0,0.032958984375
113.1,0.032958984375
113.2,0.04119873046875
113.3,0.04119873046875
113.4,0.02471923828125
113.5,0.032958984375
113.6,0.04119873046875
113.7,0.032958984375
113.8,0.04119873046875
113.9,0.032958984375
114.0,0.032958984375
114.1,0.02471923828125
114.2,0.032958984375
114.3,0.04119873046875
114.4,0.04119873046875
114.5,0.0494384765625
114.6,78.5577392578125
114.7,91.03271484375
114.8,91.2799072265625
114.9,91.263427734375
115.0,91.4447021484375
115.1,91.43646240234375
115.2,91.25518798828125
115.3,91.55181884765625
115.4,91.42822265625
115.5,91.46942138671875
115.6,91.53533935546875
115.7,91.40350341796875
115.8,91.5106201171875
115.9,91.5106201171875
116.0,91.40350341796875
116.1,91.23870849609375
116.2,91.05743408203125
116.3,91.0986328125
116.4,91.1480712890625
116.5,91.0162353515625
116.6,91.43646240234375
116.7,91.58477783203125
116.8,91.3787841796875
116.9,91.58477783203125
117.0,91.461181640625
117.1,91.4447021484375
117.2,91.527099609375
117.3,91.494140625
117.4,91.4447021484375
117.5,91.61773681640625
117.6,91.395263671875
117.7,90.6536865234375
117.8,90.89263916015625
117.9,22.05780029296875
118.0,0.032958984375
118.1,0.04119873046875
118.2,0.04119873046875
118.3,0.032958984375
118.4,0.032958984375
118.5,0.04119873046875
118.6,0.032958984375
118.7,0.04119873046875
118.8,0.04119873046875
118.9,0.0494384765625
119.0,0.032958984375
119.1,0.04119873046875
119.2,0.032958984375
119.3,0.032958984375
119.4,0.04119873046875
119.5,0.04119873046875
119.6,0.032958984375
119.7,0.0494384765625
119.8,0.02471923828125
119.9,0.032958984375
120.0,0.0494384765625
120.1,21.08551025390625
120.2,90.406494140625
120.3,90.77728271484375
120.4,91.065673828125
120.5,90.9832763671875
120.6,91.18927001953125
120.7,90.999755859375
120.8,91.05743408203125
120.9,91.2139892578125
