Time(s),Degrees of Rotation
32.6,90.3900146484375
32.7,90.39825439453125
32.8,90.11810302734375
32.9,90.10986328125
33.0,90.10986328125
33.1,90.1263427734375
33.2,90.10162353515625
33.3,90.24169921875
33.4,90.29937744140625
33.5,90.33233642578125
33.6,90.20050048828125
33.7,90.340576171875
33.8,90.340576171875
33.9,90.3076171875
34.0,90.37353515625
34.1,90.3076171875
34.2,90.34881591796875
34.3,90.29937744140625
34.4,80.848388671875
34.5,9.35211181640625
34.6,-0.0164794921875
34.7,-0.00823974609375
34.8,0.0
34.9,-0.00823974609375
35.0,-0.00823974609375
35.1,-0.00823974609375
35.2,-0.00823974609375
35.3,-0.00823974609375
35.4,0.0
35.5,-0.00823974609375
35.6,-0.00823974609375
35.7,0.0
35.8,-0.0164794921875
35.9,-0.0164794921875
36.0,0.0
36.1,-0.00823974609375
36.2,0.0
36.3,-0.00823974609375
36.4,0.0
36.5,0.0
36.6,-0.00823974609375
36.7,-0.00823974609375
36.8,-0.00823974609375
36.9,0.0
37.0,0.0
37.1,-0.00823974609375
37.2,0.00823974609375
37.3,62.10296630859375
37.4,90.11810302734375
37.5,90.142822265625
37.6,90.1263427734375
37.7,90.00274658203125
37.8,90.1593017578125
37.9,90.08514404296875
38.0,90.142822265625
38.1,90.06866455078125
38.2,89.80499267578125
38.3,89.83795166015625
38.4,89.7967529296875
38.5,89.7967529296875
38.6,89.64019775390625
38.7,90.0604248046875
38.8,89.90386962890625
38.9,90.0604248046875
39.0,89.96978759765625
39.1,90.03570556640625
39.2,89.96978759765625
39.3,90.05218505859375
39.4,89.98626708984375
39.5,90.01922607421875
39.6,89.95330810546875
39.7,89.97802734375
39.8,42.03094482421875
39.9,0.0
40.0,0.0
40.1,-0.00823974609375
40.2,-0.00823974609375
40.3,0.0
40.4,-0.00823974609375
40.5,-0.00823974609375
40.6,0.0
40.7,-0.0164794921875
40.8,0.0
40.9,0.0
41.0,0.0
41.1,-0.00823974609375
41.2,-0.00823974609375
41.3,-0.00823974609375
41.4,-0.00823974609375
41.5,-0.00823974609375
41.6,-0.00823974609375
41.7,-0.00823974609375
41.8,-0.00823974609375
41.9,-0.00823974609375
42.0,-0.00823974609375
42.1,-0.00823974609375
42.2,3.65020751953125
42.3,73.86932373046875
42.4,89.7802734375
42.5,89.7637939453125
42.6,89.7637939453125
42.7,89.7967529296875
42.8,89.6649169921875
42.9,89.72259521484375
43.0,89.67315673828125
43.1,89.67315673828125
43.2,89.6484375
43.3,89.19525146484375
43.4,89.417724609375
43.5,89.45068359375
43.6,89.4671630859375
43.7,89.45892333984375
43.8,89.4342041015625
43.9,89.57427978515625
44.0,89.615478515625
44.1,89.7637939453125
44.2,34.46685791015625
44.3,-0.00823974609375
44.4,0.0
44.5,-0.00823974609375
44.6,-0.00823974609375
44.7,-0.00823974609375
44.8,-0.00823974609375
44.9,0.00823974609375
45.0,-0.00823974609375
45.1,-0.00823974609375
45.2,-0.00823974609375
45.3,-0.00823974609375
45.4,0.0
45.5,0.0
45.6,-0.00823974609375
45.7,-0.00823974609375
45.8,-0.00823974609375
45.9,0.0
46.0,-0.00823974609375
46.1,-0.00823974609375
46.2,-0.0164794921875
46.3,-0.00823974609375
46.4,0.0
46.5,0.0
46.6,-0.00823974609375
46.7,-0.00823974609375
46.8,0.0
46.9,0.00823974609375
47.0,52.00927734375
47.1,90.3240966796875
47.2,90.3570556640625
47.3,90.0439453125
47.4,90.0604248046875
