Time(s),Volts
0.00,-0.000375
0.00,-0.000375
0.01,-0.000375
0.01,-0.000125
0.02,-0.0005
0.02,-0.0005
0.02,-0.000625
0.03,-0.000625
0.03,-0.00075
0.04,-0.000625
0.04,-0.000625
0.04,-0.0005
0.05,-0.0005
0.05,-0.00075
0.06,-0.0005
0.06,-0.0005
0.06,-0.001
0.07,-0.001
0.07,-0.000375
0.08,-0.0005
0.08,-0.0005
0.08,-0.0005
0.09,-0.0005
0.09,-0.0005
0.10,-0.000375
0.10,-0.000375
0.10,-0.0005
0.11,-0.0005
0.11,-0.000375
0.12,-0.000375
0.12,-0.000375
0.12,-0.0005
0.13,-0.0005
0.13,-0.000375
0.14,-0.000375
0.14,-0.000375
0.14,-0.000625
0.15,-0.000625
0.15,-0.0005
0.16,-0.0005
0.16,-0.0005
0.16,-0.000375
0.17,-0.000375
0.17,-0.0005
0.18,-0.0005
0.18,-0.00025
0.18,-0.0005
0.19,-0.0005
0.19,-0.000375
0.20,-0.000375
0.20,-0.000375
0.20,-0.000625
0.21,-0.000625
0.21,-0.000375
0.22,-0.000375
0.22,-0.0005
0.22,-0.000375
0.23,-0.000375
0.23,-0.0005
0.24,-0.0005
0.24,-0.0005
0.24,-0.000375
0.25,-0.000375
0.25,-0.000625
0.26,-0.000625
0.26,-0.0005
0.26,-0.0005
0.27,-0.0005
0.27,-0.00025
0.28,-0.00025
0.28,-0.0005
0.28,-0.0005
0.29,-0.0005
0.29,-0.000375
0.30,-0.000375
0.30,-0.000375
0.30,-0.000375
0.31,-0.0005
0.31,-0.0005
0.32,-0.0005
0.32,-0.000375
0.32,-0.000375
0.33,-0.0005
0.33,-0.000375
0.34,-0.000375
0.34,-0.0005
0.34,-0.0005
0.35,-0.000375
0.35,-0.0005
0.36,-0.0005
0.36,-0.000375
0.36,-0.000375
0.37,-0.00025
0.37,-0.0005
0.38,-0.0005
0.38,-0.0005
0.38,-0.0005
0.39,-0.0005
0.39,-0.0005
0.40,-0.000625
0.40,-0.000375
0.40,-0.000375
0.41,-0.000375
0.41,-0.000375
0.42,-0.000375
0.42,-0.0005
0.42,-0.0005
0.43,-0.000375
0.43,-0.000375
0.44,-0.000375
0.44,-0.0005
0.44,-0.0005
0.45,-0.000375
0.45,-0.000375
0.46,-0.000375
0.46,-0.0005
0.46,-0.0005
0.47,-0.0005
0.47,-0.0005
0.48,-0.000375
0.48,-0.0005
0.48,-0.0005
0.49,-0.0005
0.49,-0.0005
0.50,-0.000375
0.50,-0.000375
0.50,-0.0005
0.51,-0.0005
0.51,-0.0005
0.52,-0.000375
0.52,-0.000375
0.52,-0.00025
0.53,-0.000625
0.53,-0.000625
0.54,-0.000375
0.54,-0.000375
0.54,-0.000375
0.55,-0.000375
0.55,-0.000375
0.56,-0.0005
0.56,-0.0005
0.56,-0.000375
0.57,-0.00075
0.57,-0.00075
0.58,-0.000375
0.58,-0.000375
0.58,-0.00025
0.59,-0.0005
0.59,-0.0005
0.60,-0.00025
0.60,-0.00025
0.60,-0.000375
0.61,-0.000375
0.61,-0.000375
0.62,-0.000375
0.62,-0.000375
0.62,-0.000375
0.63,-0.000375
0.63,-0.0005
0.64,-0.000375
0.64,-0.000375
0.64,-0.000375
0.65,-0.000375
0.65,-0.0005
0.66,-0.0005
0.66,-0.0005
0.66,-0.0005
0.67,-0.0005
0.67,-0.0005
0.68,-0.0005
0.68,-0.0005
0.68,-0.00025
0.69,-0.00025
0.69,-0.0005
0.70,-0.0005
0.70,-0.0005
0.70,-0.000375
0.71,-0.000375
0.71,-0.000625
0.72,-0.000625
0.72,-0.000625
0.72,-0.0005
0.73,-0.0005
0.73,-0.0005
0.74,-0.0005
0.74,-0.000375
0.74,-0.000375
0.75,-0.000375
0.75,-0.0005
0.76,-0.0005
0.76,-0.0005
0.76,-0.0005
0.77,-0.0005
0.77,-0.000625
0.78,-0.000625
0.78,-0.000375
0.78,-0.0005
0.79,-0.0005
0.79,-0.000125
0.80,-0.000125
0.80,-0.000375
0.80,-0.0005
0.81,-0.0005
0.81,-0.000375
0.82,-0.000375
0.82,-0.0005
0.82,-0.0005
0.83,-0.000375
0.83,-0.0005
0.84,-0.0005
0.84,-0.0005
0.84,-0.0005
0.85,-0.000375
0.85,-0.000375
0.86,-0.000375
0.86,-0.0005
0.86,-0.0005
0.87,-0.000375
0.87,-0.0005
0.88,-0.0005
0.88,-0.000375
0.88,-0.000375
0.89,-0.000375
0.89,-0.0005
0.90,-0.0005
0.90,-0.0005
0.90,-0.0005
0.91,-0.000375
0.91,-0.000375
0.92,-0.0005
0.92,-0.000375
0.92,-0.000375
0.93,-0.0005
0.93,-0.0005
0.94,-0.0005
0.94,-0.0005
0.94,-0.0005
0.95,-0.0005
0.95,-0.0005
0.96,-0.0005
0.96,-0.000375
0.96,-0.000375
0.97,-0.000375
0.97,-0.000375
0.98,-0.0005
0.98,-0.0005
0.98,-0.0005
0.99,-0.000375
0.99,-0.000375
1.00,-0.0005
1.00,-0.000375
1.00,-0.000375
1.01,-0.000375
1.01,-0.000375
1.02,-0.000375
1.02,-0.0005
1.02,-0.0005
1.03,-0.0005
1.03,-0.0005
1.04,-0.0005
1.04,-0.0005
1.04,-0.00025
1.05,-0.0005
1.05,-0.0005
1.06,-0.000375
1.06,-0.0005
1.06,-0.0005
1.07,-0.0005
1.07,-0.0005
1.08,-0.0005
1.08,-0.0005
1.08,-0.0005
1.09,-0.00025
1.09,-0.0005
1.10,-0.0005
1.10,-0.000375
1.10,-0.000375
1.11,-0.000375
1.11,-0.0005
1.12,-0.0005
1.12,-0.0005
1.12,-0.0005
1.13,-0.000375
1.13,-0.000375
1.14,-0.000375
1.14,-0.000375
1.14,-0.000375
1.15,-0.0005
1.15,-0.0005
1.16,-0.0005
1.16,-0.0005
1.16,-0.0005
1.17,-0.000625
1.17,-0.000625
1.18,-0.000625
1.18,-0.000375
1.18,-0.000375
1.19,-0.000625
1.19,-0.000625
1.20,-0.0005
1.20,-0.000375
1.20,-0.000375
1.21,-0.0005
1.21,-0.0005
1.22,-0.000375
1.22,-0.0005
1.22,-0.0005
1.23,-0.0005
1.23,-0.0005
1.24,-0.000375
1.24,-0.000375
1.24,-0.000375
1.25,-0.0005
1.25,-0.0005
1.26,-0.0005
1.26,-0.000375
1.26,-0.000375
1.27,-0.0005
1.27,-0.0005
1.28,-0.000375
1.28,-0.000375
1.28,-0.000375
1.29,-0.0005
1.29,-0.0005
1.30,-0.0005
1.30,-0.0005
1.30,-0.000375
1.31,-0.000375
1.31,-0.000375
1.32,-0.000375
1.32,-0.000375
1.32,-0.0005
1.33,-0.000375
1.33,-0.000375
1.34,-0.000375
1.34,-0.000375
1.34,-0.00025
1.35,-0.0005
1.35,-0.0005
1.36,-0.000375
1.36,-0.000375
1.36,-0.000375
1.37,-0.000375
1.37,-0.000375
1.38,-0.000375
1.38,-0.000375
1.38,-0.000375
1.39,-0.000375
1.39,-0.000375
1.40,-0.000375
1.40,-0.000375
1.40,-0.0005
1.41,-0.0005
1.41,-0.000375
1.42,-0.000375
1.42,-0.000375
1.42,-0.00075
1.43,-0.00075
1.43,-0.000375
1.44,-0.00025
1.44,-0.00025
1.44,-0.0005
1.45,-0.0005
1.45,-0.000375
1.46,-0.000625
1.46,-0.000625
1.46,-0.000375
1.47,-0.000375
1.47,-0.000375
1.48,-0.000375
1.48,-0.000375
1.48,-0.000375
1.49,-0.000375
1.49,-0.00025
1.50,-0.0005
1.50,-0.0005
1.50,-0.0005
1.51,-0.0005
1.51,-0.0005
1.52,-0.0005
1.52,-0.0005
1.52,-0.0005
1.53,-0.0005
1.53,-0.000375
1.54,-0.000375
1.54,-0.0005
1.54,-0.000375
1.55,-0.000375
1.55,-0.0005
1.56,-0.0005
1.56,-0.0005
1.56,-0.000625
1.57,-0.000625
1.57,-0.000375
1.58,-0.000375
1.58,-0.000375
1.58,-0.0005
1.59,-0.0005
1.59,-0.0005
1.60,-0.0005
1.60,-0.0005
1.60,-0.0005
1.61,-0.0005
1.61,-0.0005
1.62,-0.0005
1.62,-0.000375
1.62,-0.0005
1.63,-0.0005
1.63,-0.0005
1.64,-0.0005
1.64,-0.0005
1.64,-0.000375
1.65,-0.000375
1.65,-0.000375
1.66,-0.000375
1.66,-0.000375
1.66,-0.000375
1.67,-0.000375
1.67,-0.0005
1.68,-0.0005
1.68,-0.0005
1.68,-0.0005
1.69,-0.0005
1.69,-0.000375
1.70,-0.000375
1.70,-0.000375
1.70,-0.000375
1.71,-0.000375
1.71,-0.0005
1.72,-0.0005
1.72,-0.000375
1.72,-0.000375
1.73,-0.00025
1.73,-0.000375
1.74,-0.000375
1.74,-0.000375
1.74,-0.000375
1.75,-0.000375
1.75,-0.000375
1.76,-0.000375
1.76,-0.000375
1.76,-0.000375
1.77,-0.0005
1.77,-0.000375
1.78,-0.000375
1.78,-0.0005
1.78,-0.0005
1.79,-0.000375
1.79,-0.0005
1.80,-0.0005
1.80,-0.000375
1.80,-0.000375
1.81,-0.0005
1.81,-0.0005
1.82,-0.0005
1.82,-0.000375
1.82,-0.000375
1.83,-0.000375
1.83,-0.000375
1.84,-0.000375
1.84,-0.000375
1.84,-0.000375
1.85,-0.000375
1.85,-0.000375
1.86,-0.000375
1.86,-0.000375
1.86,-0.000375
1.87,-0.000375
1.87,-0.000375
1.88,-0.0005
1.88,-0.0005
1.88,-0.0005
1.89,-0.0005
1.89,-0.0005
1.90,-0.000375
1.90,-0.0005
1.90,-0.0005
1.91,-0.000375
1.91,-0.000375
1.92,-0.000375
1.92,-0.000375
1.92,-0.000375
1.93,-0.000375
1.93,-0.000375
1.94,-0.0005
1.94,-0.0005
1.94,-0.0005
1.95,-0.000375
1.95,-0.000375
1.96,-0.000375
1.96,-0.000375
1.96,-0.0005
1.97,-0.0005
1.97,-0.0005
1.98,-0.0005
1.98,-0.0005
1.98,-0.0005
1.99,-0.0005
1.99,-0.0005
2.00,-0.0005
2.00,-0.0005
2.00,-0.0005
2.01,-0.0005
2.01,-0.0005
2.02,-0.000375
2.02,-0.000375
2.02,-0.000375
2.03,-0.000125
2.03,-0.000125
2.04,-0.000375
2.04,-0.000375
2.04,-0.0005
2.05,-0.000375
2.05,-0.000375
2.06,-0.0005
2.06,-0.0005
2.06,-0.0005
2.07,-0.000375
2.07,-0.000375
2.08,-0.00025
2.08,-0.000375
2.08,-0.000375
2.09,-0.000125
2.09,-0.000125
2.10,0.00125
2.10,0.001875
2.10,0.001875
2.11,-0.0005
2.11,-0.0005
2.12,0.000125
2.12,0.001875
2.12,0.001875
2.13,-0.000375
2.13,-0.000375
2.14,-0.00025
2.14,-0.000125
2.14,-0.000125
2.15,-0.000125
2.15,-0.000125
2.16,0.000625
2.16,0.001
2.16,0.001
2.17,0.001875
2.17,0.001875
2.18,0.0022500000000000003
2.18,0.002625
2.18,0.002625
2.19,0.002875
2.19,0.002875
2.20,0.0035
2.20,0.004875
2.20,0.004875
2.21,0.008625
2.21,0.010875000000000001
2.22,0.010875000000000001
2.22,0.010875000000000001
2.22,0.010875000000000001
2.23,0.008375
2.23,0.007
2.24,0.007
2.24,0.006625
2.24,0.006625
2.25,0.006500000000000001
2.25,0.006125
2.26,0.006125
2.26,0.005625
2.26,0.005625
2.27,0.005625
2.27,0.00575
2.28,0.00575
2.28,0.006500000000000001
2.28,0.006500000000000001
2.29,0.006500000000000001
2.29,0.006875
2.30,0.006875
2.30,0.007
2.30,0.007
2.31,0.007125
2.31,0.00775
2.32,0.00775
2.32,0.007125
2.32,0.007125
2.33,0.007
2.33,0.007
2.34,0.007
2.34,0.00625
2.34,0.00625
2.35,0.006125
2.35,0.006125
2.36,0.006125
2.36,0.006
2.36,0.006
2.37,0.006125
2.37,0.00625
2.38,0.00625
2.38,0.00725
2.38,0.00725
2.39,0.00625
2.39,0.0045000000000000005
2.40,0.0045000000000000005
2.40,0.00025
2.40,0.00025
2.41,-0.000375
2.41,-0.000375
2.42,-0.000375
2.42,-0.00025
2.42,-0.00025
2.43,-0.00025
2.43,-0.000375
2.44,-0.000375
2.44,-0.00025
2.44,-0.00025
2.45,-0.000375
2.45,-0.000375
2.46,-0.000375
2.46,-0.0005
2.46,-0.0005
2.47,-0.000375
2.47,-0.000375
2.48,-0.000375
2.48,-0.000375
2.48,-0.000375
2.49,-0.000375
2.49,-0.000375
2.50,-0.0005
2.50,-0.0005
2.50,-0.0005
2.51,-0.000375
2.51,-0.000375
2.52,-0.00025
2.52,-0.0005
2.52,-0.0005
2.53,-0.000375
2.53,-0.000375
2.54,-0.0005
2.54,-0.000375
2.54,-0.000375
2.55,-0.0005
2.55,-0.0005
2.56,-0.0005
2.56,-0.000375
2.56,-0.000375
2.57,-0.0005
2.57,-0.0005
2.58,-0.0005
2.58,-0.0005
2.58,-0.000375
2.59,-0.000375
2.59,-0.000375
2.60,-0.0005
2.60,-0.0005
2.60,-0.0005
2.61,-0.0005
2.61,-0.0005
2.62,-0.000375
2.62,-0.000375
2.62,-0.0005
2.63,-0.000375
2.63,-0.000375
2.64,-0.0005
2.64,-0.0005
2.64,-0.000375
2.65,-0.000375
2.65,-0.000375
2.66,-0.0005
2.66,-0.0005
2.66,-0.000375
2.67,-0.000375
2.67,-0.000375
2.68,-0.000375
2.68,-0.000375
2.68,-0.000375
2.69,-0.000375
2.69,-0.000375
2.70,-0.000375
2.70,-0.000375
2.70,-0.000375
2.71,-0.000375
2.71,-0.000375
2.72,-0.0005
2.72,-0.0005
2.72,-0.000375
2.73,-0.000375
2.73,-0.0005
2.74,-0.0005
2.74,-0.0005
2.74,-0.0005
2.75,-0.0005
2.75,-0.0005
2.76,-0.0005
2.76,-0.000375
2.76,-0.000375
2.77,-0.000375
2.77,-0.000375
2.78,-0.000375
2.78,-0.0005
2.78,-0.000375
2.79,-0.000375
2.79,-0.000375
2.80,-0.000375
2.80,-0.000375
2.80,-0.0005
2.81,-0.0005
2.81,-0.0005
2.82,-0.0005
2.82,-0.0005
2.82,-0.0005
2.83,-0.000375
2.83,-0.0005
2.84,-0.0005
2.84,-0.000375
2.84,-0.000375
2.85,-0.0005
2.85,-0.0005
2.86,-0.0005
2.86,-0.0005
2.86,-0.0005
2.87,-0.000375
2.87,-0.0005
2.88,-0.0005
2.88,-0.0005
2.88,-0.0005
2.89,-0.0005
2.89,-0.000375
2.90,-0.000375
2.90,-0.000375
2.90,-0.000375
2.91,-0.0005
2.91,-0.0005
2.92,-0.0005
2.92,-0.000375
2.92,-0.000375
2.93,-0.0005
2.93,-0.0005
2.94,-0.0005
2.94,-0.000375
2.94,-0.000375
2.95,-0.0005
2.95,-0.0005
2.96,-0.0005
2.96,-0.00025
2.96,-0.00025
2.97,-0.000625
2.97,-0.000625
2.98,-0.0005
2.98,-0.000375
2.98,-0.000375
2.99,-0.000375
2.99,-0.000375
3.00,-0.0005
3.00,-0.000375
3.00,-0.000375
3.01,-0.000375
3.01,-0.000375
3.02,-0.000375
3.02,-0.000375
3.02,-0.000375
3.03,-0.000375
3.03,-0.000375
3.04,-0.0005
3.04,-0.0005
3.04,-0.0005
3.05,-0.000625
3.05,-0.000625
3.06,-0.0005
3.06,-0.0005
3.06,-0.0005
3.07,-0.0005
3.07,-0.0005
3.08,-0.0005
3.08,-0.0005
3.08,-0.0005
3.09,-0.000375
3.09,-0.000375
3.10,-0.000375
3.10,-0.00025
3.10,-0.00025
3.11,-0.000375
3.11,-0.000375
3.12,-0.000375
3.12,-0.0005
3.12,-0.0005
3.13,-0.0005
3.13,-0.0005
3.14,-0.000625
3.14,-0.000375
3.14,-0.000375
3.15,-0.0005
3.15,-0.0005
3.16,-0.00025
3.16,-0.00025
3.16,-0.000375
3.17,-0.000375
3.17,-0.000375
3.18,-0.000375
3.18,-0.000375
3.18,-0.000375
3.19,-0.000375
3.19,-0.000375
3.20,-0.0005
3.20,-0.0005
3.20,-0.000625
3.21,-0.000375
3.21,-0.000375
3.22,-0.000375
3.22,-0.000375
3.22,-0.000375
3.23,-0.000375
3.23,-0.000375
3.24,-0.0005
3.24,-0.0005
3.24,-0.000375
3.25,-0.000375
3.25,-0.0005
3.26,-0.0005
3.26,-0.0005
3.26,-0.000375
3.27,-0.000375
3.27,-0.0005
3.28,-0.0005
3.28,-0.0005
3.28,-0.000375
3.29,-0.000375
3.29,-0.000375
3.30,-0.0005
3.30,-0.0005
3.30,-0.00025
3.31,-0.00025
3.31,-0.000375
3.32,-0.000375
3.32,-0.000375
3.32,-0.000375
3.33,-0.000375
3.33,-0.0005
3.34,-0.000375
3.34,-0.000375
3.34,-0.000625
3.35,-0.000625
3.35,-0.0005
3.36,-0.0005
3.36,-0.000375
3.36,-0.0005
3.37,-0.0005
3.37,-0.000625
3.38,-0.000625
3.38,-0.000375
3.38,-0.000375
3.39,-0.000375
3.39,-0.000375
3.40,-0.000375
3.40,-0.000375
3.40,-0.000375
3.41,-0.000375
3.41,-0.000375
3.42,-0.0005
3.42,-0.0005
3.42,-0.0005
3.43,-0.0005
3.43,-0.000375
3.44,-0.000375
3.44,-0.0005
3.44,-0.0005
3.45,-0.0005
3.45,-0.0005
3.46,-0.0005
3.46,-0.000375
3.46,-0.000375
3.47,-0.000375
3.47,-0.0005
3.48,-0.0005
3.48,-0.000375
3.48,-0.0005
3.49,-0.0005
3.49,-0.00025
3.50,-0.00025
3.50,-0.000375
3.50,-0.0005
3.51,-0.0005
3.51,-0.000375
3.52,-0.000375
3.52,-0.00025
3.52,-0.000375
3.53,-0.000375
3.53,-0.000625
3.54,-0.000625
3.54,-0.000375
3.54,-0.000375
3.55,-0.000375
3.55,-0.00025
3.56,-0.00025
3.56,-0.000375
3.56,-0.000375
3.57,-0.000375
3.57,-0.000625
3.58,-0.000625
3.58,-0.0005
3.58,-0.0005
3.59,-0.000375
3.59,-0.000375
3.60,-0.000375
3.60,-0.000375
3.60,-0.000375
3.61,-0.000375
3.61,-0.000375
3.62,-0.000375
3.62,-0.0005
3.62,-0.0005
3.63,-0.0005
3.63,-0.000375
3.64,-0.000375
3.64,-0.0005
3.64,-0.0005
3.65,-0.0005
3.65,-0.000625
3.66,-0.000625
3.66,-0.000375
3.66,-0.000375
3.67,-0.0005
3.67,-0.0005
3.68,-0.000375
3.68,-0.000375
3.68,-0.000375
3.69,-0.000375
3.69,-0.000375
3.70,-0.0005
3.70,-0.000375
3.70,-0.000375
3.71,-0.000375
3.71,-0.000375
3.72,-0.0005
3.72,-0.000375
3.72,-0.000375
3.73,-0.000375
3.73,-0.000375
3.74,-0.0005
3.74,-0.000375
3.74,-0.000375
3.75,-0.000375
3.75,-0.000375
3.76,-0.000375
3.76,-0.000375
3.76,-0.000375
3.77,-0.0005
3.77,-0.0005
3.78,-0.0005
3.78,-0.0005
3.78,-0.000375
3.79,-0.000375
3.79,-0.000375
3.80,-0.0005
3.80,-0.0005
3.80,-0.0005
3.81,-0.000625
3.81,-0.000625
3.82,-0.0005
3.82,-0.0005
3.82,-0.0005
3.83,-0.000375
3.83,-0.000375
3.84,-0.000375
3.84,-0.000375
3.84,-0.000375
3.85,-0.000375
3.85,-0.0005
3.86,-0.000375
3.86,-0.000375
3.86,-0.0005
3.87,-0.0005
3.87,-0.000375
3.88,-0.0005
3.88,-0.0005
3.88,-0.000375
3.89,-0.000375
3.89,-0.000375
3.90,-0.000625
3.90,-0.000625
3.90,-0.000375
3.91,-0.000375
3.91,-0.000375
3.92,-0.0005
3.92,-0.0005
3.92,-0.0005
3.93,-0.0005
3.93,-0.000375
3.94,-0.000375
3.94,-0.000375
3.94,-0.000375
3.95,-0.000375
3.95,-0.0005
3.96,-0.0005
3.96,-0.0005
3.96,-0.0005
3.97,-0.0005
3.97,-0.000375
3.98,-0.0005
3.98,-0.0005
3.98,-0.000375
3.99,-0.000375
3.99,-0.000375
4.00,-0.000375
4.00,-0.000375
4.00,-0.000375
4.01,-0.000375
4.01,-0.000375
4.02,-0.000375
4.02,-0.000375
4.02,-0.0005
4.03,-0.0005
4.03,-0.000375
4.04,-0.0005
4.04,-0.0005
4.04,-0.0005
4.05,-0.0005
4.05,-0.0005
4.06,-0.000375
4.06,-0.000375
4.06,-0.0005
4.07,-0.0005
4.07,-0.0005
4.08,-0.00025
4.08,-0.00025
4.08,-0.0005
4.09,-0.0005
4.09,-0.000375
4.10,-0.0005
4.10,-0.0005
4.10,-0.0005
4.11,-0.0005
4.11,-0.0005
4.12,-0.0005
4.12,-0.0005
4.12,-0.0005
4.13,-0.0005
4.13,-0.000375
4.14,-0.000375
4.14,-0.0005
4.14,-0.000375
4.15,-0.000375
4.15,-0.0005
4.16,-0.0005
4.16,-0.0005
4.16,-0.0005
4.17,-0.0005
4.17,-0.0005
4.18,-0.0005
4.18,-0.000625
4.18,-0.0005
4.19,-0.0005
4.19,-0.000375
4.20,-0.000375
4.20,-0.0005
4.20,-0.000375
4.21,-0.000375
4.21,-0.000375
4.22,-0.000375
4.22,-0.000625
4.22,-0.00025
4.23,-0.00025
4.23,-0.000375
4.24,-0.000375
4.24,-0.000375
4.24,-0.000375
4.25,-0.000375
4.25,-0.000375
4.26,-0.000375
4.26,-0.000375
4.26,-0.000375
4.27,-0.000375
4.27,-0.000375
4.28,-0.000375
4.28,-0.000375
4.28,-0.000375
4.29,-0.000625
4.29,-0.000375
4.30,-0.000375
4.30,-0.000375
4.30,-0.000375
4.31,-0.000375
4.31,-0.0005
4.32,-0.0005
4.32,-0.0005
4.32,-0.0005
4.33,-0.000375
4.33,-0.000375
4.34,-0.000375
4.34,-0.0005
4.34,-0.0005
4.35,-0.000375
4.35,-0.000375
4.36,-0.000375
4.36,-0.0005
4.36,-0.000375
4.37,-0.000375
4.37,-0.000375
4.38,-0.000375
4.38,-0.000375
4.38,-0.000375
4.39,-0.000375
4.39,-0.000375
4.40,-0.000375
4.40,-0.000375
4.40,-0.000375
4.41,-0.00025
4.41,-0.000375
4.42,-0.000375
4.42,-0.000375
4.42,-0.0005
4.43,-0.0005
4.43,-0.0005
4.44,-0.000375
4.44,-0.000375
4.44,-0.0005
4.45,-0.0005
4.45,-0.0005
4.46,-0.000375
4.46,-0.000375
4.46,-0.000375
4.47,-0.0005
4.47,-0.0005
4.48,-0.0005
4.48,-0.000375
4.48,-0.0005
4.49,-0.0005
4.49,-0.000375
4.50,-0.000375
4.50,-0.0005
4.50,-0.000375
4.51,-0.000375
4.51,-0.000375
4.52,-0.000375
4.52,-0.000375
4.52,-0.0005
4.53,-0.0005
4.53,-0.0005
4.54,-0.000375
4.54,-0.000375
4.54,-0.000375
4.55,-0.000375
4.55,-0.000375
4.56,-0.000375
4.56,-0.000375
4.56,-0.000375
4.57,-0.00025
4.57,-0.00025
4.58,-0.000375
4.58,-0.0005
4.58,-0.0005
4.59,-0.000375
4.59,-0.000375
4.60,-0.000375
4.60,-0.000375
4.60,-0.00025
4.61,-0.000375
4.61,-0.000375
4.62,-0.000375
4.62,-0.000375
4.62,-0.000375
4.63,-0.0005
4.63,-0.0005
4.64,-0.0005
4.64,-0.0005
4.64,-0.0005
4.65,-0.00025
4.65,-0.000375
4.66,-0.000375
4.66,-0.000375
4.66,-0.000375
4.67,-0.000375
4.67,-0.0005
4.68,-0.0005
4.68,-0.0005
4.68,-0.0005
4.69,-0.0005
4.69,-0.000375
4.70,-0.0005
4.70,-0.0005
4.70,-0.0005
4.71,-0.0005
4.71,-0.0005
4.72,-0.00025
4.72,-0.00025
4.72,-0.000375
4.73,-0.0005
4.73,-0.0005
4.74,-0.000375
4.74,-0.000375
4.74,-0.000375
4.75,-0.000375
4.75,-0.000375
4.76,-0.000375
4.76,-0.000375
4.76,-0.000375
4.77,-0.000375
4.77,-0.000375
4.78,-0.000375
4.78,-0.000375
4.78,-0.000375
4.79,-0.000375
4.79,-0.0005
4.80,-0.0005
4.80,-0.000375
4.80,-0.000375
4.81,-0.000375
4.81,-0.000375
4.82,-0.000375
4.82,-0.0005
4.82,-0.0005
4.83,-0.00025
4.83,-0.0005
4.84,-0.0005
4.84,-0.0005
4.84,-0.0005
4.85,-0.0005
4.85,-0.0005
4.86,-0.0005
4.86,-0.0005
4.86,-0.0005
4.87,-0.000375
4.87,-0.000375
4.88,-0.0005
4.88,-0.0005
4.88,-0.000375
4.89,-0.000375
4.89,-0.000375
4.90,-0.000625
4.90,-0.0005
4.90,-0.0005
4.91,-0.0005
4.91,-0.0005
4.92,-0.0005
4.92,0.001875
4.92,-0.0005
4.93,-0.0005
4.93,-0.0005
4.94,-0.0005
4.94,-0.000375
4.94,-0.0005
4.95,-0.0005
4.95,-0.0005
4.96,-0.000375
4.96,-0.000375
4.96,-0.000375
4.97,-0.000375
4.97,-0.0005
4.98,-0.0005
4.98,-0.0005
4.98,-0.0005
4.99,-0.0005
4.99,-0.0005
5.00,-0.000625
5.00,-0.000375
5.00,-0.000375
5.01,-0.000625
5.01,-0.000625
5.02,-0.000875
5.02,-0.00075
5.02,-0.00075
5.03,-0.001
5.03,-0.00125
5.04,-0.00125
5.04,-0.00075
5.04,-0.00075
5.05,-0.001
5.05,-0.002
5.06,-0.002
5.06,-0.000625
5.06,-0.000625
5.07,-0.000625
5.07,-0.001
5.08,-0.002625
5.08,-0.002625
5.08,-0.0053750000000000004
5.09,-0.0053750000000000004
5.09,-0.007
5.10,-0.00825
5.10,-0.00825
5.10,-0.0105
5.11,-0.010125
5.11,-0.010125
5.12,-0.009000000000000001
5.12,-0.009000000000000001
5.12,-0.00725
5.13,-0.007875
5.13,-0.007875
5.14,-0.00975
5.14,-0.010125
5.14,-0.010125
5.15,-0.01
5.15,-0.00925
5.16,-0.00925
5.16,-0.008625
5.16,-0.008625
5.17,-0.008125
5.17,-0.0063750000000000005
5.18,-0.0063750000000000005
5.18,-0.006500000000000001
5.18,-0.006875
5.19,-0.006875
5.19,-0.007125
5.20,-0.007
5.20,-0.007
5.20,-0.0075
5.21,-0.0075
5.21,-0.007125
5.22,-0.0055
5.22,-0.0055
5.22,-0.00575
5.23,-0.006625
5.23,-0.006625
5.24,-0.007125
5.24,-0.006500000000000001
5.24,-0.006500000000000001
5.25,-0.005875
5.25,-0.005875
5.26,-0.00525
5.26,-0.004625
5.26,-0.004625
5.27,-0.00425
5.27,-0.00425
5.28,-0.003625
5.28,-0.003125
5.28,-0.003125
5.29,-0.002875
5.29,-0.003
5.30,-0.003
5.30,-0.0032500000000000003
5.30,-0.0032500000000000003
5.31,-0.0035
5.31,-0.003625
5.32,-0.003625
5.32,-0.00375
5.32,-0.002625
5.33,-0.002625
5.33,-0.000375
5.34,-0.000375
5.34,-0.0005
5.34,-0.00075
5.35,-0.00075
5.35,-0.0005
5.36,-0.00075
5.36,-0.00075
5.36,-0.000625
5.37,-0.000625
5.37,-0.000625
5.38,-0.0005
5.38,-0.0005
5.38,-0.000375
5.39,-0.0005
5.39,-0.0005
5.40,-0.0005
5.40,-0.0005
5.40,-0.0005
5.41,-0.000375
5.41,-0.000375
5.42,-0.0005
5.42,-0.000375
5.42,-0.000375
5.43,-0.000375
5.43,-0.00025
5.44,-0.00025
5.44,-0.000375
5.44,-0.000375
5.45,-0.000375
5.45,-0.000375
5.46,-0.0005
5.46,-0.0005
5.46,-0.0005
5.47,-0.0005
5.47,-0.000625
5.48,-0.000375
5.48,-0.000375
5.48,-0.000375
5.49,-0.0005
5.49,-0.0005
5.50,-0.0005
5.50,-0.000375
5.50,-0.000375
5.51,-0.000375
5.51,-0.000375
5.52,-0.000625
5.52,-0.000375
5.52,-0.000375
5.53,-0.0005
5.53,-0.00025
5.54,-0.00025
5.54,-0.0005
5.54,-0.0005
5.55,-0.000375
5.55,-0.0005
5.56,-0.0005
5.56,-0.0005
5.56,-0.0005
5.57,-0.0005
5.57,-0.000375
5.58,-0.000375
5.58,-0.0005
5.58,-0.0005
5.59,-0.0005
